2023-03-19 23:31:11,486 INFO    StreamThr :12168 [internal.py:wandb_internal():87] W&B internal server running at pid: 12168, started at: 2023-03-19 23:31:11.481425
2023-03-19 23:31:13,752 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_created():278] file/dir created: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\requirements.txt
2023-03-19 23:31:13,752 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_created():278] file/dir created: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\wandb-summary.json
2023-03-19 23:31:14,702 DEBUG   HandlerThread:12168 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-19 23:31:14,712 INFO    HandlerThread:12168 [system_monitor.py:probe():219] Finished publishing system info
2023-03-19 23:31:14,726 DEBUG   SenderThread:12168 [sender.py:send():336] send: files
2023-03-19 23:31:14,727 INFO    SenderThread:12168 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-03-19 23:31:14,761 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_created():278] file/dir created: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\wandb-metadata.json
2023-03-19 23:31:14,767 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: stop_status
2023-03-19 23:31:14,767 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: stop_status
2023-03-19 23:31:15,275 DEBUG   SenderThread:12168 [sender.py:send():336] send: telemetry
2023-03-19 23:31:15,275 DEBUG   SenderThread:12168 [sender.py:send():336] send: telemetry
2023-03-19 23:31:15,276 DEBUG   SenderThread:12168 [sender.py:send():336] send: run
2023-03-19 23:31:15,780 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\config.yaml
2023-03-19 23:31:15,873 INFO    SenderThread:12168 [sender.py:send_run():955] updated run: dfy299zq
2023-03-19 23:31:16,125 INFO    wandb-upload_0:12168 [upload_job.py:push():138] Uploaded file C:\Users\arunk\AppData\Local\Temp\tmpoaiujoylwandb\4yxs20o8-wandb-metadata.json
2023-03-19 23:31:16,780 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_created():278] file/dir created: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\output.log
2023-03-19 23:31:16,889 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:31:21,216 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: partial_history
2023-03-19 23:31:21,226 DEBUG   SenderThread:12168 [sender.py:send():336] send: history
2023-03-19 23:31:21,226 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: summary_record
2023-03-19 23:31:21,241 INFO    SenderThread:12168 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-19 23:31:21,862 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\wandb-summary.json
2023-03-19 23:31:22,251 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:31:22,876 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\output.log
2023-03-19 23:31:27,295 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:31:27,872 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: partial_history
2023-03-19 23:31:27,874 DEBUG   SenderThread:12168 [sender.py:send():336] send: history
2023-03-19 23:31:27,875 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: summary_record
2023-03-19 23:31:27,886 INFO    SenderThread:12168 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-19 23:31:27,940 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\wandb-summary.json
2023-03-19 23:31:29,777 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: stop_status
2023-03-19 23:31:29,777 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: stop_status
2023-03-19 23:31:29,968 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\output.log
2023-03-19 23:31:32,295 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:31:34,991 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: partial_history
2023-03-19 23:31:34,992 DEBUG   SenderThread:12168 [sender.py:send():336] send: history
2023-03-19 23:31:34,992 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: summary_record
2023-03-19 23:31:35,006 INFO    SenderThread:12168 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-19 23:31:35,028 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\wandb-summary.json
2023-03-19 23:31:36,052 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\output.log
2023-03-19 23:31:38,029 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:31:43,069 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:31:43,518 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: partial_history
2023-03-19 23:31:43,612 DEBUG   SenderThread:12168 [sender.py:send():336] send: history
2023-03-19 23:31:43,613 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: summary_record
2023-03-19 23:31:43,637 INFO    SenderThread:12168 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-19 23:31:44,143 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\output.log
2023-03-19 23:31:44,143 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\config.yaml
2023-03-19 23:31:44,143 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\wandb-summary.json
2023-03-19 23:31:44,780 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: stop_status
2023-03-19 23:31:44,780 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: stop_status
2023-03-19 23:31:49,295 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:31:51,588 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: partial_history
2023-03-19 23:31:51,589 DEBUG   SenderThread:12168 [sender.py:send():336] send: history
2023-03-19 23:31:51,590 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: summary_record
2023-03-19 23:31:51,603 INFO    SenderThread:12168 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-19 23:31:52,274 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\output.log
2023-03-19 23:31:52,275 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\wandb-summary.json
2023-03-19 23:31:54,644 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:31:58,556 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: partial_history
2023-03-19 23:31:58,557 DEBUG   SenderThread:12168 [sender.py:send():336] send: history
2023-03-19 23:31:58,558 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: summary_record
2023-03-19 23:31:58,568 INFO    SenderThread:12168 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-19 23:31:59,380 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\wandb-summary.json
2023-03-19 23:31:59,795 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: stop_status
2023-03-19 23:31:59,795 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:31:59,795 DEBUG   SenderThread:12168 [sender.py:send_request():363] send_request: stop_status
2023-03-19 23:32:00,388 INFO    Thread-17 :12168 [dir_watcher.py:_on_file_modified():295] file/dir modified: G:\Other computers\My Computer\Courses\Deep learning 2023\CS6910_Assignment1\wandb\run-20230319_233111-dfy299zq\files\output.log
2023-03-19 23:32:05,367 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:32:10,392 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:32:13,161 DEBUG   SystemMonitor:12168 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-19 23:32:13,163 DEBUG   SenderThread:12168 [sender.py:send():336] send: stats
2023-03-19 23:32:16,182 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:32:21,213 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:32:26,245 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:32:31,297 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 23:32:36,337 DEBUG   HandlerThread:12168 [handler.py:handle_request():144] handle_request: status_report
